sale_id,product_id,channel,region,quantity,discount_pct,returned_flag,date,customer_id
SALE-0045380,SKU-08039,Retail,West,6,0.05,0,2025-06-21,CUST-004271
SALE-0045381,SKU-09621,Wholesale,South,8,0.09,0,2024-09-23,CUST-004459
SALE-0045382,SKU-08985,Retail,East,4,0.46,0,2024-07-16,CUST-006668
SALE-0045383,SKU-05973,Wholesale,East,3,0.13,0,2024-09-16,CUST-006577
SALE-0045384,SKU-05487,Retail,East,7,0.36,0,2025-04-14,CUST-004060
SALE-0045385,SKU-00963,Retail,South,4,0.32,0,2025-06-05,CUST-009953
SALE-0045386,SKU-09704,Retail,East,7,0.33,0,2024-10-16,CUST-000578
SALE-0045387,SKU-08925,Retail,North,3,0.34,0,2024-09-07,CUST-000666
SALE-0045388,SKU-05183,Retail,East,9,0.44,1,2025-03-31,CUST-000572
SALE-0045389,SKU-07763,Online,West,3,0.26,0,2025-01-02,CUST-004258
SALE-0045390,SKU-07962,Online,West,3,0.2,0,2024-08-03,CUST-005849
SALE-0045391,SKU-05991,Online,South,9,0.49,0,2025-06-06,CUST-003469
SALE-0045392,SKU-09667,Online,North,7,0.39,0,2025-02-23,CUST-009695
SALE-0045393,SKU-00505,Wholesale,East,1,0.02,0,2025-06-30,CUST-008992
SALE-0045394,SKU-08798,Online,North,9,0.23,0,2024-10-15,CUST-000298
SALE-0045395,SKU-05693,Retail,North,9,0.5,0,2025-04-22,CUST-004477
SALE-0045396,SKU-01692,Online,East,1,0.1,0,2024-11-18,CUST-009014
SALE-0045397,SKU-08482,Retail,South,3,0.01,0,2025-03-15,CUST-008909
SALE-0045398,SKU-09872,Wholesale,South,5,0.02,0,2025-05-13,CUST-006835
SALE-0045399,SKU-04329,Online,West,7,0.06,0,2024-08-11,CUST-008124
SALE-0045400,SKU-03543,Retail,South,7,0.42,0,2024-08-01,CUST-002716
SALE-0045401,SKU-09625,Online,North,6,0.23,0,2024-08-16,CUST-005181
SALE-0045402,SKU-06373,Retail,North,6,0.41,0,2024-12-27,CUST-001712
SALE-0045403,SKU-03987,Online,South,5,0.3,0,2025-02-20,CUST-004942
SALE-0045404,SKU-08189,Online,West,8,0.01,0,2024-09-13,CUST-000168
SALE-0045405,SKU-07755,Online,South,6,0.21,0,2025-01-26,CUST-009427
SALE-0045406,SKU-02370,Online,North,6,0.03,0,2025-02-15,CUST-006169
SALE-0045407,SKU-08038,Wholesale,South,9,0.2,0,2025-05-21,CUST-001794
SALE-0045408,SKU-06838,Retail,North,4,0.24,0,2024-07-18,CUST-007169
SALE-0045409,SKU-03040,Online,South,8,0.04,0,2024-11-21,CUST-000835
SALE-0045410,SKU-04684,Online,North,7,0.09,0,2025-03-20,CUST-009251
SALE-0045411,SKU-02790,Retail,North,3,0.36,0,2024-12-25,CUST-009496
SALE-0045412,SKU-02384,Online,South,6,0.35,0,2024-07-29,CUST-008225
SALE-0045413,SKU-08371,Online,North,5,0.1,0,2025-02-01,CUST-007338
SALE-0045414,SKU-03736,Online,West,7,0.47,0,2024-08-19,CUST-003454
SALE-0045415,SKU-09065,Online,South,9,0.46,0,2024-09-23,CUST-001205
SALE-0045416,SKU-02516,Retail,North,9,0.24,0,2025-01-16,CUST-008157
SALE-0045417,SKU-09713,Online,East,9,0.04,0,2025-01-13,CUST-000228
SALE-0045418,SKU-02467,Online,East,2,0.19,0,2024-09-04,CUST-009667
SALE-0045419,SKU-08367,Online,North,2,0.36,0,2025-05-06,CUST-008210
SALE-0045420,SKU-03370,Retail,North,2,0.22,1,2024-09-19,CUST-001896
SALE-0045421,SKU-00051,Online,South,4,0.0,0,2025-05-18,CUST-006521
SALE-0045422,SKU-09893,Online,South,9,0.23,0,2024-09-13,CUST-006657
SALE-0045423,SKU-09176,Online,West,6,0.46,0,2024-10-16,CUST-008738
SALE-0045424,SKU-04732,Retail,North,3,0.27,0,2024-11-13,CUST-009191
SALE-0045425,SKU-00159,Retail,West,7,0.27,0,2024-12-19,CUST-001682
SALE-0045426,SKU-07310,Retail,South,9,0.27,0,2024-11-10,CUST-003652
SALE-0045427,SKU-00117,Wholesale,South,6,0.25,0,2024-12-26,CUST-000292
SALE-0045428,SKU-09684,Retail,East,5,0.41,0,2025-02-05,CUST-003766
SALE-0045429,SKU-00985,Online,West,7,0.35,0,2025-03-29,CUST-008939
SALE-0045430,SKU-03238,Online,North,6,0.03,0,2025-02-07,CUST-004818
SALE-0045431,SKU-08978,Retail,North,3,0.49,0,2025-03-21,CUST-006222
SALE-0045432,SKU-07719,Wholesale,West,2,0.32,0,2024-11-03,CUST-009876
SALE-0045433,SKU-09811,Retail,West,1,0.45,0,2024-09-17,CUST-001780
SALE-0045434,SKU-01528,Online,East,4,0.01,0,2025-02-10,CUST-002960
SALE-0045435,SKU-05443,Wholesale,West,1,0.0,0,2025-05-19,CUST-009004
SALE-0045436,SKU-01833,Online,South,6,0.14,0,2024-12-31,CUST-001572
SALE-0045437,SKU-08113,Online,East,8,0.29,0,2025-06-17,CUST-005978
SALE-0045438,SKU-01146,Online,North,8,0.08,0,2024-10-21,CUST-000896
SALE-0045439,SKU-01254,Online,North,2,0.07,0,2024-07-14,CUST-001658
SALE-0045440,SKU-02189,Wholesale,North,8,0.29,0,2024-08-17,CUST-006243
SALE-0045441,SKU-09598,Online,North,9,0.06,0,2025-02-01,CUST-004136
SALE-0045442,SKU-01187,Online,West,1,0.28,0,2025-02-14,CUST-005334
SALE-0045443,SKU-09641,Online,East,3,0.08,1,2024-11-20,CUST-004279
SALE-0045444,SKU-09195,Online,East,7,0.43,0,2024-10-10,CUST-006699
SALE-0045445,SKU-02612,Online,West,3,0.29,0,2024-07-25,CUST-006309
SALE-0045446,SKU-07656,Retail,North,2,0.07,0,2025-01-01,CUST-002515
SALE-0045447,SKU-09679,Online,South,2,0.46,0,2025-02-13,CUST-006058
SALE-0045448,SKU-02952,Online,North,2,0.39,0,2025-06-25,CUST-007196
SALE-0045449,SKU-08173,Online,North,5,0.13,0,2025-02-16,CUST-003796
SALE-0045450,SKU-02112,Retail,East,1,0.34,0,2025-04-24,CUST-001831
SALE-0045451,SKU-07714,Online,North,7,0.02,0,2025-06-12,CUST-002537
SALE-0045452,SKU-05539,Retail,East,4,0.15,0,2025-01-13,CUST-005721
SALE-0045453,SKU-06960,Online,South,9,0.34,0,2024-10-12,CUST-003589
SALE-0045454,SKU-08906,Online,North,2,0.0,1,2025-03-29,CUST-006910
SALE-0045455,SKU-02241,Online,East,1,0.21,0,2024-11-30,CUST-001770
SALE-0045456,SKU-06597,Online,South,7,0.12,0,2024-11-09,CUST-002085
SALE-0045457,SKU-01475,Online,South,5,0.16,0,2025-03-21,CUST-007232
SALE-0045458,SKU-01024,Retail,North,9,0.45,0,2024-11-09,CUST-006594
SALE-0045459,SKU-05106,Wholesale,West,5,0.04,0,2024-12-08,CUST-009724
SALE-0045460,SKU-00398,Retail,South,5,0.28,0,2025-04-09,CUST-008202
SALE-0045461,SKU-06318,Online,North,3,0.35,0,2025-05-23,CUST-007413
SALE-0045462,SKU-04014,Online,South,7,0.23,0,2025-01-09,CUST-006467
SALE-0045463,SKU-03329,Retail,South,7,0.25,0,2025-07-02,CUST-002822
SALE-0045464,SKU-01874,Online,North,5,0.4,0,2025-01-06,CUST-002651
SALE-0045465,SKU-04634,Online,East,1,0.43,0,2024-08-24,CUST-009569
SALE-0045466,SKU-05750,Online,East,3,0.01,1,2025-03-01,CUST-005811
SALE-0045467,SKU-07960,Online,South,7,0.21,0,2024-12-31,CUST-008163
SALE-0045468,SKU-04397,Online,East,6,0.44,0,2024-11-08,CUST-009575
SALE-0045469,SKU-08820,Online,East,3,0.25,1,2025-05-11,CUST-005064
SALE-0045470,SKU-02799,Retail,East,3,0.24,0,2024-12-21,CUST-008001
SALE-0045471,SKU-06868,Online,South,3,0.08,0,2024-09-08,CUST-004590
SALE-0045472,SKU-09859,Online,North,5,0.4,0,2024-12-10,CUST-005962
SALE-0045473,SKU-00947,Online,South,4,0.32,0,2025-01-15,CUST-000609
SALE-0045474,SKU-00623,Online,East,5,0.34,0,2024-10-20,CUST-009100
SALE-0045475,SKU-02162,Online,East,6,0.16,0,2025-02-21,CUST-000982
SALE-0045476,SKU-01761,Online,South,8,0.46,0,2025-04-09,CUST-009242
SALE-0045477,SKU-06290,Retail,East,2,0.44,0,2024-10-19,CUST-008284
SALE-0045478,SKU-02981,Retail,West,9,0.37,0,2024-07-14,CUST-007395
SALE-0045479,SKU-01215,Retail,South,8,0.08,0,2024-09-17,CUST-001962
SALE-0045480,SKU-00620,Online,East,5,0.46,0,2024-11-16,CUST-007639
SALE-0045481,SKU-03603,Online,North,7,0.15,0,2024-10-07,CUST-003794
SALE-0045482,SKU-07319,Retail,East,7,0.14,0,2024-11-12,CUST-003613
SALE-0045483,SKU-05815,Retail,South,7,0.17,0,2024-08-21,CUST-001468
SALE-0045484,SKU-04888,Wholesale,South,2,0.32,0,2025-01-22,CUST-005519
SALE-0045485,SKU-04250,Wholesale,East,7,0.27,0,2024-12-05,CUST-008128
SALE-0045486,SKU-06112,Online,West,1,0.1,0,2024-09-19,CUST-001541
SALE-0045487,SKU-02614,Retail,West,6,0.07,0,2024-11-30,CUST-006952
SALE-0045488,SKU-09827,Retail,South,4,0.25,0,2024-11-27,CUST-000604
SALE-0045489,SKU-07769,Online,East,3,0.46,0,2025-07-07,CUST-004551
SALE-0045490,SKU-04769,Wholesale,North,2,0.5,0,2025-05-10,CUST-002827
SALE-0045491,SKU-04056,Online,East,7,0.17,0,2025-01-13,CUST-006270
SALE-0045492,SKU-08049,Retail,East,9,0.49,0,2025-04-12,CUST-001352
SALE-0045493,SKU-00101,Online,North,9,0.14,0,2025-03-11,CUST-004343
SALE-0045494,SKU-05861,Online,North,2,0.17,0,2025-02-28,CUST-004137
SALE-0045495,SKU-07377,Online,North,4,0.07,0,2024-08-24,CUST-007337
SALE-0045496,SKU-03630,Retail,West,7,0.34,0,2025-03-23,CUST-001435
SALE-0045497,SKU-00766,Online,East,6,0.34,0,2024-07-20,CUST-006839
SALE-0045498,SKU-07050,Online,West,6,0.17,0,2024-10-05,CUST-005456
SALE-0045499,SKU-03405,Retail,East,3,0.5,0,2024-09-28,CUST-000605
SALE-0045500,SKU-03567,Online,North,5,0.45,0,2025-03-20,CUST-004341
SALE-0045501,SKU-04666,Online,West,3,0.27,0,2025-01-13,CUST-004301
SALE-0045502,SKU-06726,Online,East,5,0.1,0,2025-01-13,CUST-001717
SALE-0045503,SKU-05440,Online,East,9,0.02,0,2024-07-30,CUST-006062
SALE-0045504,SKU-03280,Online,East,5,0.21,0,2024-10-07,CUST-003037
SALE-0045505,SKU-08925,Online,East,3,0.34,0,2024-09-25,CUST-007048
SALE-0045506,SKU-01407,Retail,East,6,0.32,0,2024-07-16,CUST-004281
SALE-0045507,SKU-07740,Online,North,4,0.34,0,2025-01-21,CUST-004652
SALE-0045508,SKU-03927,Online,North,7,0.36,0,2024-11-17,CUST-005653
SALE-0045509,SKU-00779,Online,South,8,0.22,0,2025-02-04,CUST-008196
SALE-0045510,SKU-01373,Online,East,3,0.3,0,2025-05-11,CUST-002351
SALE-0045511,SKU-08511,Retail,East,5,0.42,0,2025-02-09,CUST-009824
SALE-0045512,SKU-09088,Retail,West,7,0.42,0,2025-04-14,CUST-006785
SALE-0045513,SKU-09189,Online,North,6,0.27,0,2025-05-02,CUST-009766
SALE-0045514,SKU-06859,Retail,South,2,0.1,0,2024-11-15,CUST-004683
SALE-0045515,SKU-05862,Online,West,8,0.39,0,2024-09-07,CUST-006048
SALE-0045516,SKU-03529,Online,West,2,0.45,0,2024-10-18,CUST-004210
SALE-0045517,SKU-06600,Online,East,5,0.14,0,2024-09-03,CUST-001415
SALE-0045518,SKU-02142,Online,East,3,0.24,0,2024-10-03,CUST-009394
SALE-0045519,SKU-03463,Online,West,9,0.02,0,2024-12-03,CUST-001877
SALE-0045520,SKU-01253,Retail,West,3,0.11,0,2024-12-07,CUST-003592
SALE-0045521,SKU-01521,Online,North,3,0.03,0,2025-01-22,CUST-007585
SALE-0045522,SKU-00585,Online,North,7,0.05,0,2025-02-09,CUST-009138
SALE-0045523,SKU-06336,Online,East,1,0.35,0,2025-05-19,CUST-000730
SALE-0045524,SKU-00880,Online,North,4,0.42,0,2024-09-13,CUST-004167
SALE-0045525,SKU-00462,Retail,South,8,0.49,0,2025-01-26,CUST-009748
SALE-0045526,SKU-03635,Online,North,8,0.15,0,2024-08-08,CUST-008291
SALE-0045527,SKU-08803,Online,North,2,0.02,0,2025-03-28,CUST-007948
SALE-0045528,SKU-07111,Online,East,8,0.11,0,2025-06-12,CUST-007022
SALE-0045529,SKU-06942,Wholesale,South,2,0.06,0,2024-08-13,CUST-002213
SALE-0045530,SKU-01337,Online,East,5,0.42,0,2025-06-22,CUST-000343
SALE-0045531,SKU-00961,Wholesale,East,3,0.09,0,2024-11-23,CUST-009879
SALE-0045532,SKU-09578,Retail,North,2,0.01,0,2024-10-31,CUST-003103
SALE-0045533,SKU-06973,Online,South,2,0.16,0,2024-07-17,CUST-008972
SALE-0045534,SKU-05055,Online,South,1,0.23,0,2025-02-01,CUST-003152
SALE-0045535,SKU-06389,Online,South,2,0.3,0,2024-11-22,CUST-007279
SALE-0045536,SKU-02296,Online,South,3,0.28,0,2024-10-15,CUST-004040
SALE-0045537,SKU-07331,Online,North,4,0.32,0,2025-02-11,CUST-009736
SALE-0045538,SKU-07801,Online,East,5,0.15,0,2024-10-26,CUST-006426
SALE-0045539,SKU-03269,Wholesale,North,4,0.1,1,2024-09-26,CUST-005330
SALE-0045540,SKU-02732,Online,East,1,0.31,0,2025-02-28,CUST-002700
SALE-0045541,SKU-04714,Retail,West,5,0.44,0,2025-03-11,CUST-005120
SALE-0045542,SKU-08675,Retail,North,5,0.42,0,2024-08-23,CUST-002845
SALE-0045543,SKU-02256,Retail,North,9,0.41,0,2024-09-03,CUST-007787
SALE-0045544,SKU-08070,Online,North,4,0.46,0,2024-11-05,CUST-006831
SALE-0045545,SKU-07120,Online,East,9,0.13,0,2025-02-11,CUST-000040
SALE-0045546,SKU-07736,Online,South,3,0.2,0,2025-01-05,CUST-007961
SALE-0045547,SKU-04232,Online,West,8,0.35,0,2024-11-11,CUST-004610
SALE-0045548,SKU-04319,Online,North,9,0.1,1,2025-03-03,CUST-001984
SALE-0045549,SKU-09673,Retail,East,1,0.06,0,2025-04-22,CUST-005096
SALE-0045550,SKU-04382,Online,East,6,0.1,0,2025-02-06,CUST-007153
SALE-0045551,SKU-03405,Online,South,9,0.43,0,2025-05-16,CUST-004285
SALE-0045552,SKU-07194,Online,North,1,0.25,0,2024-09-04,CUST-004428
SALE-0045553,SKU-07746,Online,North,2,0.25,1,2024-07-28,CUST-000056
SALE-0045554,SKU-05565,Online,East,5,0.43,0,2024-09-30,CUST-002792
SALE-0045555,SKU-04910,Retail,East,8,0.05,0,2024-08-08,CUST-007133
SALE-0045556,SKU-04429,Online,South,5,0.31,0,2025-03-13,CUST-002032
SALE-0045557,SKU-02163,Online,North,6,0.03,0,2025-04-15,CUST-003119
SALE-0045558,SKU-03088,Online,North,2,0.48,0,2025-03-25,CUST-005773
SALE-0045559,SKU-04240,Online,East,7,0.18,0,2025-01-03,CUST-003134
SALE-0045560,SKU-06785,Retail,East,7,0.3,0,2025-03-04,CUST-004628
SALE-0045561,SKU-02634,Online,South,7,0.1,0,2025-01-09,CUST-002539
SALE-0045562,SKU-05134,Online,West,6,0.32,0,2025-01-09,CUST-005334
SALE-0045563,SKU-06353,Retail,North,3,0.06,0,2025-04-11,CUST-005788
SALE-0045564,SKU-07122,Online,East,1,0.4,0,2024-11-15,CUST-005595
SALE-0045565,SKU-05211,Retail,West,4,0.37,0,2024-12-31,CUST-006315
SALE-0045566,SKU-03633,Online,North,5,0.38,0,2025-05-07,CUST-001415
SALE-0045567,SKU-09238,Retail,East,4,0.5,0,2025-03-16,CUST-009126
SALE-0045568,SKU-08040,Online,East,2,0.38,0,2025-04-16,CUST-003236
SALE-0045569,SKU-01698,Online,West,4,0.03,0,2024-10-21,CUST-002350
SALE-0045570,SKU-00410,Online,East,4,0.33,0,2025-01-13,CUST-007050
SALE-0045571,SKU-03228,Retail,South,8,0.49,0,2024-10-13,CUST-002498
SALE-0045572,SKU-00915,Retail,South,2,0.18,0,2024-12-13,CUST-001447
SALE-0045573,SKU-09375,Online,South,5,0.19,0,2025-06-18,CUST-003405
SALE-0045574,SKU-08279,Online,South,6,0.04,0,2024-10-01,CUST-008739
SALE-0045575,SKU-08599,Online,North,6,0.41,0,2024-07-08,CUST-004192
SALE-0045576,SKU-04616,Retail,East,3,0.14,0,2025-02-24,CUST-002014
SALE-0045577,SKU-02058,Online,East,5,0.25,0,2024-08-26,CUST-005900
SALE-0045578,SKU-07426,Retail,South,4,0.36,1,2025-02-25,CUST-005648
SALE-0045579,SKU-02326,Online,West,2,0.34,0,2025-06-15,CUST-001187
SALE-0045580,SKU-03205,Online,East,1,0.17,1,2025-03-17,CUST-000146
SALE-0045581,SKU-09673,Retail,West,3,0.33,0,2024-11-27,CUST-009432
SALE-0045582,SKU-04664,Online,South,9,0.28,0,2024-10-05,CUST-005761
SALE-0045583,SKU-08468,Online,East,5,0.5,0,2025-04-19,CUST-004476
SALE-0045584,SKU-08669,Wholesale,West,3,0.48,0,2025-05-18,CUST-002172
SALE-0045585,SKU-02246,Retail,West,5,0.1,0,2025-03-05,CUST-005932
SALE-0045586,SKU-07492,Wholesale,South,5,0.36,0,2025-05-10,CUST-002317
SALE-0045587,SKU-02532,Online,North,6,0.41,0,2024-12-28,CUST-007885
SALE-0045588,SKU-05305,Retail,North,1,0.15,0,2025-03-31,CUST-005559
SALE-0045589,SKU-05653,Online,North,4,0.48,0,2024-10-28,CUST-000109
SALE-0045590,SKU-00027,Online,South,3,0.1,0,2025-06-27,CUST-006026
SALE-0045591,SKU-07507,Online,East,5,0.16,0,2025-02-21,CUST-006586
SALE-0045592,SKU-06255,Online,East,7,0.26,0,2025-02-14,CUST-008867
SALE-0045593,SKU-00371,Online,South,2,0.46,0,2024-10-30,CUST-008247
SALE-0045594,SKU-05830,Retail,West,8,0.32,0,2024-10-06,CUST-001012
SALE-0045595,SKU-06769,Online,South,2,0.15,0,2024-08-25,CUST-008365
SALE-0045596,SKU-09866,Online,East,9,0.33,0,2024-09-12,CUST-004488
SALE-0045597,SKU-08178,Online,North,9,0.28,0,2025-02-13,CUST-008612
SALE-0045598,SKU-06613,Wholesale,South,5,0.43,0,2024-08-29,CUST-002817
SALE-0045599,SKU-05412,Retail,North,9,0.03,0,2025-01-22,CUST-000217
SALE-0045600,SKU-04024,Wholesale,South,8,0.3,0,2024-12-17,CUST-007187
SALE-0045601,SKU-01628,Online,South,3,0.27,0,2024-11-22,CUST-002562
SALE-0045602,SKU-08321,Retail,North,6,0.19,0,2025-06-25,CUST-007714
SALE-0045603,SKU-07339,Online,East,4,0.28,0,2024-12-16,CUST-001177
SALE-0045604,SKU-07018,Online,East,3,0.09,0,2025-03-01,CUST-002479
SALE-0045605,SKU-08387,Online,West,2,0.03,0,2024-12-18,CUST-006411
SALE-0045606,SKU-09847,Retail,West,2,0.17,0,2024-07-31,CUST-003083
SALE-0045607,SKU-00995,Online,West,8,0.46,0,2025-03-22,CUST-003368
SALE-0045608,SKU-01606,Online,North,3,0.42,0,2025-02-03,CUST-005028
SALE-0045609,SKU-01338,Online,South,1,0.49,0,2025-04-27,CUST-000535
SALE-0045610,SKU-05556,Online,South,6,0.27,0,2025-06-02,CUST-003021
SALE-0045611,SKU-08390,Online,North,8,0.1,0,2025-05-23,CUST-003472
SALE-0045612,SKU-01369,Retail,North,6,0.3,0,2024-08-20,CUST-008008
SALE-0045613,SKU-02332,Online,East,1,0.45,0,2025-01-14,CUST-008676
SALE-0045614,SKU-08872,Online,East,5,0.12,0,2024-07-25,CUST-001726
SALE-0045615,SKU-09108,Retail,South,4,0.29,0,2025-01-26,CUST-004068
SALE-0045616,SKU-07119,Online,West,8,0.09,0,2024-11-12,CUST-002482
SALE-0045617,SKU-06259,Online,East,2,0.28,0,2024-10-08,CUST-006664
SALE-0045618,SKU-03722,Retail,North,1,0.29,0,2024-09-22,CUST-007699
SALE-0045619,SKU-01470,Online,East,6,0.07,0,2024-07-28,CUST-002595
SALE-0045620,SKU-06437,Online,West,9,0.23,0,2025-06-29,CUST-007395
SALE-0045621,SKU-09566,Online,North,8,0.06,0,2025-01-11,CUST-004055
SALE-0045622,SKU-00323,Wholesale,East,6,0.03,0,2024-12-17,CUST-003996
SALE-0045623,SKU-03252,Online,South,2,0.2,0,2025-03-28,CUST-002534
SALE-0045624,SKU-09635,Online,East,9,0.39,0,2024-12-23,CUST-006709
SALE-0045625,SKU-04464,Online,East,5,0.21,0,2025-03-22,CUST-002055
SALE-0045626,SKU-09918,Online,North,8,0.06,0,2025-06-18,CUST-007354
SALE-0045627,SKU-08946,Online,North,1,0.3,0,2025-01-03,CUST-007327
SALE-0045628,SKU-08733,Online,West,4,0.29,0,2025-02-22,CUST-007038
SALE-0045629,SKU-06430,Wholesale,North,6,0.37,0,2025-01-15,CUST-007193
SALE-0045630,SKU-05782,Online,West,7,0.15,0,2025-05-14,CUST-004775
SALE-0045631,SKU-04405,Online,South,5,0.37,0,2024-12-05,CUST-007118
SALE-0045632,SKU-02838,Wholesale,South,4,0.03,0,2025-03-23,CUST-005501
SALE-0045633,SKU-07100,Online,East,7,0.24,0,2024-10-07,CUST-008301
SALE-0045634,SKU-04913,Online,North,9,0.46,0,2025-01-01,CUST-008335
SALE-0045635,SKU-07089,Online,East,6,0.19,0,2025-03-15,CUST-002026
SALE-0045636,SKU-08583,Retail,North,9,0.46,0,2025-07-05,CUST-009514
SALE-0045637,SKU-02094,Retail,East,6,0.21,0,2025-04-02,CUST-004799
SALE-0045638,SKU-06155,Online,South,4,0.0,0,2024-09-16,CUST-006305
SALE-0045639,SKU-02064,Online,North,1,0.07,0,2025-04-18,CUST-008806
SALE-0045640,SKU-07350,Retail,South,7,0.23,0,2024-07-22,CUST-007313
SALE-0045641,SKU-09913,Retail,South,1,0.02,0,2024-08-25,CUST-007501
SALE-0045642,SKU-08740,Retail,West,1,0.23,0,2024-12-04,CUST-004821
SALE-0045643,SKU-01075,Online,South,4,0.25,0,2024-10-11,CUST-009562
SALE-0045644,SKU-04246,Online,West,3,0.11,0,2025-05-15,CUST-002475
SALE-0045645,SKU-01512,Online,West,8,0.2,0,2025-04-15,CUST-009424
SALE-0045646,SKU-09475,Online,West,6,0.22,0,2024-09-10,CUST-004744
SALE-0045647,SKU-07459,Retail,West,2,0.34,0,2024-10-25,CUST-004399
SALE-0045648,SKU-00625,Online,East,1,0.41,0,2025-03-07,CUST-009947
SALE-0045649,SKU-05926,Retail,West,9,0.39,0,2024-08-04,CUST-003177
SALE-0045650,SKU-07530,Online,West,5,0.03,0,2024-08-31,CUST-001195
SALE-0045651,SKU-06569,Online,East,7,0.29,0,2024-11-15,CUST-003298
SALE-0045652,SKU-06438,Online,West,2,0.44,0,2024-08-05,CUST-006834
SALE-0045653,SKU-03800,Online,West,6,0.01,0,2025-06-11,CUST-008012
SALE-0045654,SKU-08354,Online,East,5,0.25,0,2024-09-30,CUST-005679
SALE-0045655,SKU-00523,Online,West,8,0.1,0,2025-03-18,CUST-008109
SALE-0045656,SKU-09423,Online,South,6,0.37,0,2024-10-12,CUST-002573
SALE-0045657,SKU-03053,Retail,East,6,0.42,0,2025-03-04,CUST-006608
SALE-0045658,SKU-07701,Online,West,9,0.2,0,2025-06-17,CUST-006699
SALE-0045659,SKU-09628,Online,South,5,0.36,0,2025-06-15,CUST-008268
SALE-0045660,SKU-07787,Online,East,9,0.47,0,2024-09-02,CUST-004271
SALE-0045661,SKU-03174,Retail,South,7,0.35,0,2025-02-12,CUST-009889
SALE-0045662,SKU-03069,Online,West,9,0.48,0,2024-08-10,CUST-000075
SALE-0045663,SKU-00546,Retail,West,4,0.4,0,2024-10-30,CUST-005413
SALE-0045664,SKU-07233,Retail,West,9,0.05,0,2025-02-09,CUST-003767
SALE-0045665,SKU-04064,Online,South,1,0.48,0,2025-05-16,CUST-006625
SALE-0045666,SKU-07940,Retail,North,2,0.15,0,2024-09-24,CUST-006926
SALE-0045667,SKU-06505,Online,North,2,0.06,0,2024-10-30,CUST-007195
SALE-0045668,SKU-02795,Retail,South,6,0.42,0,2024-08-29,CUST-008215
SALE-0045669,SKU-09528,Online,South,3,0.24,0,2024-11-12,CUST-003429
SALE-0045670,SKU-07238,Retail,West,4,0.25,0,2025-05-23,CUST-003060
SALE-0045671,SKU-09226,Online,North,2,0.13,0,2025-06-04,CUST-000521
SALE-0045672,SKU-04312,Retail,East,6,0.47,0,2024-11-21,CUST-003136
SALE-0045673,SKU-07932,Retail,East,3,0.37,0,2025-05-07,CUST-001240
SALE-0045674,SKU-08074,Online,North,9,0.02,0,2025-05-04,CUST-006502
SALE-0045675,SKU-09036,Wholesale,East,4,0.39,0,2025-03-13,CUST-002023
SALE-0045676,SKU-07777,Online,West,2,0.28,0,2024-10-02,CUST-003382
SALE-0045677,SKU-01433,Wholesale,South,9,0.09,0,2024-08-11,CUST-001759
SALE-0045678,SKU-07370,Online,North,4,0.08,0,2024-07-15,CUST-007925
SALE-0045679,SKU-01241,Online,West,8,0.15,0,2024-10-22,CUST-007376
SALE-0045680,SKU-01824,Online,South,3,0.36,1,2025-05-03,CUST-009780
SALE-0045681,SKU-06200,Online,South,5,0.1,0,2024-12-08,CUST-000243
SALE-0045682,SKU-03226,Online,North,1,0.42,0,2025-01-19,CUST-005596
SALE-0045683,SKU-03529,Retail,West,4,0.29,0,2025-04-23,CUST-003987
SALE-0045684,SKU-08091,Online,West,5,0.07,0,2024-09-18,CUST-004955
SALE-0045685,SKU-07881,Online,West,6,0.39,0,2025-04-05,CUST-000676
SALE-0045686,SKU-09708,Retail,South,5,0.03,0,2025-06-18,CUST-003398
SALE-0045687,SKU-09227,Online,North,5,0.42,0,2024-07-29,CUST-009087
SALE-0045688,SKU-09830,Retail,North,2,0.08,0,2024-09-20,CUST-008750
SALE-0045689,SKU-06843,Online,South,5,0.04,0,2025-06-09,CUST-003631
SALE-0045690,SKU-04510,Online,North,1,0.37,0,2024-09-05,CUST-003104
SALE-0045691,SKU-05643,Wholesale,North,1,0.36,0,2024-12-02,CUST-003272
SALE-0045692,SKU-02449,Online,West,5,0.3,0,2025-02-13,CUST-001669
SALE-0045693,SKU-02827,Online,North,5,0.23,0,2024-10-12,CUST-005225
SALE-0045694,SKU-04665,Online,North,6,0.01,0,2024-08-24,CUST-001571
SALE-0045695,SKU-00982,Retail,West,3,0.34,0,2025-04-03,CUST-008391
SALE-0045696,SKU-02098,Retail,West,3,0.11,0,2024-08-04,CUST-000258
SALE-0045697,SKU-08186,Online,East,9,0.38,0,2025-06-10,CUST-001727
SALE-0045698,SKU-02633,Online,West,1,0.23,1,2025-06-10,CUST-006522
SALE-0045699,SKU-02897,Online,South,8,0.07,1,2024-12-23,CUST-006600
SALE-0045700,SKU-03125,Online,West,5,0.47,0,2024-11-25,CUST-004581
SALE-0045701,SKU-04697,Online,East,9,0.08,0,2025-03-22,CUST-008857
SALE-0045702,SKU-09980,Online,North,9,0.22,0,2025-03-19,CUST-000186
SALE-0045703,SKU-08400,Online,East,4,0.37,0,2024-07-16,CUST-002581
SALE-0045704,SKU-02785,Retail,West,6,0.24,0,2025-04-24,CUST-004089
SALE-0045705,SKU-05570,Online,West,1,0.23,0,2024-09-22,CUST-006937
SALE-0045706,SKU-04267,Online,South,1,0.39,0,2024-12-31,CUST-002215
SALE-0045707,SKU-05162,Online,South,3,0.16,1,2024-09-19,CUST-008811
