product_id,unit_cost,mrp,category,launch_date
SKU-07371,353.38,283.44,Electronics,2025-02-26
SKU-07372,334.97,392.11,Home & Kitchen,2024-11-26
SKU-07373,94.77,106.42,Electronics,2024-06-30
SKU-07374,321.88,713.53,Apparel,2023-11-28
SKU-07375,104.43,341.8,Electronics,2024-08-10
SKU-07376,85.41,833.66,Electronics,2024-02-13
SKU-07377,287.29,423.26,Electronics,2025-06-17
SKU-07378,231.25,531.96,Apparel,2023-12-21
SKU-07379,314.96,969.12,Grocery,2025-04-15
SKU-07380,90.15,317.95,Apparel,2022-10-25
SKU-07381,243.94,749.13,Grocery,2025-06-01
SKU-07382,128.65,779.61,Home & Kitchen,2024-04-27
SKU-07383,494.2,298.9,Home & Kitchen,2022-10-31
SKU-07384,302.52,550.9,Electronics,2023-09-15
SKU-07385,359.35,415.18,Beauty,2023-06-23
SKU-07386,196.44,794.72,Electronics,2025-06-26
SKU-07387,92.63,660.23,Home & Kitchen,2022-08-17
SKU-07388,489.14,528.38,Home & Kitchen,2025-05-22
SKU-07389,178.82,801.43,Apparel,2024-03-09
SKU-07390,240.71,311.64,Electronics,2022-12-08
SKU-07391,342.44,778.26,Apparel,2024-10-04
SKU-07392,61.11,878.84,Grocery,2023-06-20
SKU-07393,414.62,890.76,Grocery,2023-12-07
SKU-07394,291.46,805.31,Beauty,2023-10-20
SKU-07395,175.2,467.21,Apparel,2023-01-31
SKU-07396,77.72,983.63,Apparel,2022-09-09
SKU-07397,123.12,441.63,Electronics,2024-01-01
SKU-07398,452.77,674.76,Beauty,2025-04-27
SKU-07399,358.71,244.97,Apparel,2024-05-20
SKU-07400,162.46,982.4,Apparel,2023-10-10
SKU-07401,79.52,733.59,Beauty,2022-11-09
SKU-07402,360.78,778.04,Home & Kitchen,2024-10-11
SKU-07403,307.58,159.2,Home & Kitchen,2024-07-19
SKU-07404,232.03,787.08,Electronics,2024-05-24
SKU-07405,213.63,797.25,Apparel,2022-10-26
SKU-07406,147.57,704.6,Beauty,2023-04-14
SKU-07407,351.33,362.72,Home & Kitchen,2024-07-24
SKU-07408,486.8,540.72,Electronics,2025-03-27
SKU-07409,129.07,199.39,Electronics,2024-10-10
SKU-07410,318.7,524.43,Apparel,2025-03-31
SKU-07411,240.88,319.44,Home & Kitchen,2023-04-07
SKU-07412,251.01,414.19,Electronics,2024-12-23
SKU-07413,164.37,246.34,Home & Kitchen,2022-12-07
SKU-07414,421.31,307.05,Home & Kitchen,2024-10-08
SKU-07415,268.37,168.91,Grocery,2024-07-29
SKU-07416,294.53,927.91,Electronics,2022-12-28
SKU-07417,187.14,577.37,Grocery,2023-12-09
SKU-07418,131.81,457.07,Home & Kitchen,2025-05-22
SKU-07419,88.66,581.53,Apparel,2023-06-08
SKU-07420,371.35,665.46,Beauty,2023-05-14
SKU-07421,138.31,929.69,Electronics,2024-01-21
SKU-07422,360.53,260.82,Home & Kitchen,2024-05-03
SKU-07423,225.67,366.0,Apparel,2024-05-30
SKU-07424,237.1,978.21,Home & Kitchen,2025-03-16
SKU-07425,261.13,434.07,Home & Kitchen,2025-01-16
SKU-07426,215.47,120.31,Electronics,2022-07-30
SKU-07427,95.28,232.88,Home & Kitchen,2025-05-29
SKU-07428,189.33,123.7,Home & Kitchen,2025-05-21
SKU-07429,348.68,990.93,Grocery,2024-09-07
SKU-07430,349.6,350.98,Electronics,2022-08-28
SKU-07431,178.8,931.19,Electronics,2025-01-22
SKU-07432,257.05,996.3,Home & Kitchen,2022-12-05
SKU-07433,137.05,639.86,Electronics,2023-10-31
SKU-07434,144.67,129.88,Home & Kitchen,2023-09-29
SKU-07435,60.37,173.43,Electronics,2025-02-05
SKU-07436,453.54,533.43,Apparel,2023-05-06
SKU-07437,144.82,465.55,Grocery,2022-09-03
SKU-07438,152.39,645.56,Grocery,2023-02-18
SKU-07439,175.82,494.96,Home & Kitchen,2024-09-30
SKU-07440,107.33,940.67,Grocery,2024-04-11
SKU-07441,337.67,581.27,Grocery,2022-10-03
SKU-07442,83.81,724.35,Home & Kitchen,2024-03-22
SKU-07443,110.39,906.84,Beauty,2023-08-14
SKU-07444,340.14,232.18,Home & Kitchen,2025-07-08
SKU-07445,202.85,306.76,Home & Kitchen,2023-03-20
SKU-07446,368.58,196.59,Apparel,2024-01-28
SKU-07447,300.84,225.67,Beauty,2024-11-17
SKU-07448,165.21,561.33,Electronics,2025-05-21
SKU-07449,342.87,389.06,Electronics,2024-10-12
SKU-07450,102.32,480.86,Electronics,2023-09-11
SKU-07451,291.38,984.24,Electronics,2023-01-09
SKU-07452,246.72,241.03,Apparel,2023-01-21
SKU-07453,170.54,586.73,Grocery,2024-09-15
SKU-07454,321.8,188.98,Home & Kitchen,2023-03-26
SKU-07455,442.1,386.65,Electronics,2024-11-11
SKU-07456,499.51,574.77,Grocery,2023-11-10
SKU-07457,323.49,951.97,Home & Kitchen,2025-02-07
SKU-07458,232.12,452.11,Home & Kitchen,2023-09-19
SKU-07459,151.34,158.42,Apparel,2025-06-18
SKU-07460,165.69,449.35,Grocery,2025-06-19
SKU-07461,265.75,231.17,Apparel,2024-10-21
SKU-07462,215.27,306.99,Electronics,2023-12-14
SKU-07463,461.22,656.28,Apparel,2024-05-31
SKU-07464,215.73,160.68,Grocery,2024-02-08
SKU-07465,218.05,518.25,Home & Kitchen,2023-08-06
SKU-07466,222.59,648.52,Electronics,2024-06-17
SKU-07467,426.48,479.67,Electronics,2023-10-03
SKU-07468,342.85,117.21,Home & Kitchen,2023-06-23
SKU-07469,326.38,986.97,Home & Kitchen,2024-09-16
SKU-07470,200.36,430.4,Apparel,2023-03-18
SKU-07471,418.06,800.72,Grocery,2024-08-08
SKU-07472,67.26,393.08,Beauty,2024-01-17
SKU-07473,441.86,527.52,Electronics,2025-06-19
SKU-07474,280.74,449.62,Home & Kitchen,2022-12-13
SKU-07475,229.21,408.29,Electronics,2024-10-29
SKU-07476,273.73,119.67,Grocery,2025-01-09
SKU-07477,350.34,424.02,Apparel,2024-11-04
SKU-07478,55.74,900.54,Electronics,2023-01-19
SKU-07479,442.2,721.35,Grocery,2025-01-05
SKU-07480,251.03,230.88,Grocery,2024-10-08
SKU-07481,204.33,632.04,Electronics,2023-06-14
SKU-07482,112.21,903.01,Electronics,2025-06-18
SKU-07483,247.76,730.03,Apparel,2023-03-18
SKU-07484,273.35,233.82,Home & Kitchen,2023-11-13
SKU-07485,231.64,881.05,Grocery,2023-04-17
SKU-07486,355.4,371.39,Home & Kitchen,2025-01-03
SKU-07487,239.4,508.67,Home & Kitchen,2024-07-04
SKU-07488,482.64,573.53,Grocery,2022-11-21
SKU-07489,319.67,865.46,Home & Kitchen,2024-08-04
SKU-07490,413.37,938.45,Home & Kitchen,2023-08-30
SKU-07491,99.21,936.69,Home & Kitchen,2024-08-06
SKU-07492,228.78,107.16,Grocery,2022-08-25
SKU-07493,201.58,929.7,Electronics,2024-03-16
SKU-07494,306.27,148.95,Electronics,2025-01-16
SKU-07495,437.5,339.2,Electronics,2023-08-12
SKU-07496,85.25,563.49,Grocery,2024-01-26
SKU-07497,82.66,531.93,Apparel,2022-07-26
SKU-07498,432.64,644.24,Apparel,2024-02-18
SKU-07499,145.78,531.5,Beauty,2023-01-07
SKU-07500,350.94,940.94,Beauty,2024-12-29
SKU-07501,294.3,316.49,Beauty,2024-04-30
SKU-07502,424.8,346.62,Electronics,2022-08-29
SKU-07503,106.29,928.66,Grocery,2024-01-14
SKU-07504,108.4,169.07,Apparel,2024-04-19
SKU-07505,300.57,648.6,Electronics,2023-06-25
SKU-07506,475.87,713.56,Apparel,2025-05-25
SKU-07507,236.75,554.99,Home & Kitchen,2024-10-19
SKU-07508,197.12,724.81,Electronics,2024-08-28
SKU-07509,323.01,255.48,Home & Kitchen,2022-11-16
SKU-07510,468.7,867.37,Grocery,2024-02-20
SKU-07511,426.62,226.02,Apparel,2023-01-31
SKU-07512,497.97,460.73,Apparel,2022-09-28
SKU-07513,60.16,167.73,Apparel,2022-07-21
SKU-07514,100.79,590.69,Beauty,2022-07-21
SKU-07515,324.26,702.77,Electronics,2025-03-30
SKU-07516,419.26,947.1,Apparel,2024-10-07
SKU-07517,178.36,765.4,Electronics,2022-12-30
SKU-07518,157.64,586.99,Grocery,2023-09-09
SKU-07519,404.14,939.36,Electronics,2022-07-24
SKU-07520,75.37,530.59,Apparel,2025-02-27
SKU-07521,216.22,605.09,Apparel,2025-07-06
SKU-07522,277.61,636.49,Grocery,2024-03-16
SKU-07523,302.16,468.98,Electronics,2024-02-12
SKU-07524,377.88,854.63,Home & Kitchen,2025-05-07
SKU-07525,209.68,266.66,Electronics,2022-12-10
SKU-07526,325.71,599.36,Beauty,2025-04-11
SKU-07527,313.42,750.01,Home & Kitchen,2023-11-26
SKU-07528,296.43,913.58,Home & Kitchen,2022-12-21
SKU-07529,338.22,895.53,Apparel,2023-12-05
SKU-07530,166.75,557.87,Apparel,2025-07-08
SKU-07531,88.09,678.85,Electronics,2023-09-26
SKU-07532,103.67,454.81,Home & Kitchen,2025-05-15
SKU-07533,151.06,521.36,Beauty,2023-09-06
SKU-07534,275.09,915.64,Apparel,2023-07-05
SKU-07535,428.2,937.63,Grocery,2023-06-30
SKU-07536,365.58,905.87,Electronics,2024-08-30
SKU-07537,405.07,224.53,Beauty,2024-02-22
SKU-07538,207.94,865.08,Apparel,2024-11-11
SKU-07539,232.09,953.53,Apparel,2024-10-30
SKU-07540,227.16,425.12,Apparel,2023-11-11
SKU-07541,136.34,566.78,Grocery,2025-05-23
SKU-07542,77.55,801.19,Grocery,2023-05-06
SKU-07543,315.91,605.87,Apparel,2022-11-20
SKU-07544,495.15,994.14,Home & Kitchen,2024-01-04
SKU-07545,125.07,510.14,Electronics,2022-10-29
SKU-07546,71.01,742.55,Apparel,2022-08-06
SKU-07547,400.79,813.33,Apparel,2024-08-16
SKU-07548,163.66,544.69,Home & Kitchen,2023-01-23
SKU-07549,423.34,871.29,Home & Kitchen,2022-10-19
SKU-07550,366.77,591.54,Grocery,2022-11-17
SKU-07551,475.55,470.49,Grocery,2025-06-12
SKU-07552,234.02,197.04,Electronics,2024-10-30
SKU-07553,347.89,454.07,Grocery,2023-08-03
SKU-07554,259.18,760.54,Electronics,2022-09-10
SKU-07555,333.76,929.16,Grocery,2023-07-04
SKU-07556,252.32,326.51,Electronics,2024-07-12
SKU-07557,134.88,419.71,Grocery,2022-11-03
SKU-07558,278.55,238.56,Home & Kitchen,2025-03-04
SKU-07559,287.86,721.65,Apparel,2024-02-08
SKU-07560,414.77,964.17,Home & Kitchen,2023-12-28
SKU-07561,380.98,676.86,Electronics,2022-10-31
SKU-07562,348.71,655.37,Electronics,2023-05-17
SKU-07563,101.02,598.14,Home & Kitchen,2025-02-13
SKU-07564,374.28,179.61,Grocery,2025-02-03
SKU-07565,275.14,756.55,Apparel,2024-05-08
SKU-07566,452.34,641.84,Electronics,2024-10-29
SKU-07567,463.94,695.33,Home & Kitchen,2025-06-23
SKU-07568,74.82,908.93,Home & Kitchen,2025-04-12
SKU-07569,419.29,805.56,Apparel,2022-09-03
SKU-07570,66.96,802.82,Grocery,2022-08-31
SKU-07571,215.23,934.47,Home & Kitchen,2024-12-03
SKU-07572,294.03,990.94,Electronics,2024-07-15
SKU-07573,116.65,623.15,Electronics,2022-11-11
SKU-07574,385.84,197.99,Apparel,2025-01-02
SKU-07575,53.76,513.22,Home & Kitchen,2024-08-13
SKU-07576,125.87,808.84,Electronics,2024-12-27
SKU-07577,311.36,124.95,Beauty,2024-04-02
SKU-07578,371.47,151.2,Apparel,2025-05-24
SKU-07579,462.49,160.44,Home & Kitchen,2024-12-14
SKU-07580,367.47,757.93,Electronics,2025-06-09
SKU-07581,352.3,551.05,Grocery,2023-10-30
SKU-07582,227.45,432.01,Grocery,2023-12-03
SKU-07583,50.58,195.06,Electronics,2022-08-06
SKU-07584,104.07,759.02,Beauty,2022-11-15
SKU-07585,290.55,388.92,Apparel,2022-09-29
SKU-07586,353.81,338.79,Home & Kitchen,2025-05-14
SKU-07587,237.85,687.09,Grocery,2022-12-28
SKU-07588,378.81,603.11,Grocery,2024-06-20
SKU-07589,284.84,426.17,Beauty,2025-02-23
SKU-07590,83.38,677.34,Grocery,2022-12-10
SKU-07591,136.41,344.1,Beauty,2023-06-19
SKU-07592,428.0,815.35,Electronics,2022-09-02
SKU-07593,376.21,306.39,Apparel,2024-10-21
SKU-07594,452.64,242.95,Home & Kitchen,2024-04-23
SKU-07595,102.9,804.2,Grocery,2023-10-15
SKU-07596,495.6,737.1,Home & Kitchen,2023-10-04
SKU-07597,144.23,264.38,Electronics,2023-12-10
SKU-07598,55.3,204.62,Grocery,2025-03-23
SKU-07599,498.84,854.56,Beauty,2024-05-26
SKU-07600,176.48,798.94,Apparel,2025-02-14
SKU-07601,350.61,394.53,Electronics,2023-04-25
SKU-07602,129.51,692.38,Electronics,2024-10-01
SKU-07603,311.1,211.74,Electronics,2023-12-23
SKU-07604,456.82,556.34,Home & Kitchen,2022-11-09
SKU-07605,194.08,116.86,Beauty,2024-11-30
SKU-07606,351.61,452.44,Electronics,2022-12-21
SKU-07607,134.56,167.36,Home & Kitchen,2025-06-28
SKU-07608,331.16,527.63,Home & Kitchen,2025-01-28
SKU-07609,201.4,479.51,Electronics,2023-12-24
SKU-07610,145.04,499.95,Home & Kitchen,2024-08-28
SKU-07611,190.93,140.8,Grocery,2025-07-01
SKU-07612,130.48,425.45,Grocery,2024-07-08
SKU-07613,455.86,780.84,Apparel,2022-08-29
SKU-07614,228.73,432.02,Grocery,2023-06-29
SKU-07615,160.38,743.65,Apparel,2023-02-10
SKU-07616,251.78,432.53,Electronics,2022-10-29
SKU-07617,194.24,480.92,Electronics,2024-12-20
SKU-07618,384.99,607.5,Apparel,2023-12-26
SKU-07619,487.05,955.61,Electronics,2022-11-06
SKU-07620,247.12,197.97,Electronics,2022-12-13
SKU-07621,437.47,129.62,Home & Kitchen,2023-10-12
SKU-07622,304.64,647.16,Home & Kitchen,2023-11-03
SKU-07623,120.76,954.19,Electronics,2024-08-22
SKU-07624,360.78,990.75,Electronics,2023-07-14
SKU-07625,281.05,535.75,Home & Kitchen,2023-02-12
SKU-07626,342.77,521.27,Apparel,2025-06-05
SKU-07627,450.36,680.47,Apparel,2025-01-09
SKU-07628,248.2,600.07,Grocery,2023-09-02
SKU-07629,455.53,670.68,Electronics,2023-11-04
SKU-07630,387.8,886.6,Electronics,2024-03-27
SKU-07631,269.87,771.68,Electronics,2022-08-07
SKU-07632,321.45,547.19,Electronics,2024-09-07
SKU-07633,196.51,515.68,Beauty,2022-08-20
SKU-07634,492.62,675.64,Apparel,2023-07-02
SKU-07635,350.31,510.14,Home & Kitchen,2024-03-23
SKU-07636,69.73,512.0,Grocery,2024-04-15
SKU-07637,196.98,114.68,Electronics,2023-12-02
SKU-07638,330.49,256.66,Electronics,2024-08-13
SKU-07639,75.35,539.66,Grocery,2025-03-05
SKU-07640,60.75,840.39,Grocery,2024-11-01
SKU-07641,252.51,350.85,Apparel,2022-11-11
SKU-07642,199.71,570.38,Apparel,2023-04-08
SKU-07643,247.23,410.47,Grocery,2024-10-17
SKU-07644,168.21,194.32,Electronics,2022-12-10
SKU-07645,124.12,962.47,Electronics,2022-08-13
SKU-07646,360.11,869.21,Electronics,2024-06-23
SKU-07647,281.56,170.64,Apparel,2023-11-15
SKU-07648,140.07,747.81,Electronics,2023-08-12
SKU-07649,193.82,412.82,Apparel,2022-09-14
SKU-07650,316.31,995.36,Grocery,2022-09-11
SKU-07651,82.5,372.16,Home & Kitchen,2023-06-06
SKU-07652,116.35,314.86,Electronics,2023-04-13
SKU-07653,82.96,611.1,Apparel,2023-03-10
SKU-07654,415.54,851.61,Grocery,2022-08-28
SKU-07655,388.58,273.27,Electronics,2025-04-22
SKU-07656,388.99,738.46,Electronics,2023-08-07
SKU-07657,372.35,155.27,Apparel,2023-04-05
SKU-07658,351.22,927.04,Electronics,2024-01-05
SKU-07659,264.65,172.97,Beauty,2022-08-15
SKU-07660,339.03,922.81,Home & Kitchen,2024-12-29
SKU-07661,67.26,541.73,Electronics,2023-04-04
SKU-07662,329.66,503.28,Grocery,2024-08-19
SKU-07663,400.04,975.98,Apparel,2025-01-08
SKU-07664,275.16,991.35,Electronics,2024-05-18
SKU-07665,210.88,685.16,Electronics,2024-05-18
SKU-07666,174.84,214.41,Home & Kitchen,2022-07-29
SKU-07667,339.26,555.55,Electronics,2023-11-08
SKU-07668,361.76,576.25,Electronics,2023-05-13
SKU-07669,441.94,563.0,Electronics,2025-07-03
SKU-07670,204.05,612.54,Electronics,2023-02-18
SKU-07671,396.4,116.85,Home & Kitchen,2023-07-29
SKU-07672,302.61,740.1,Grocery,2023-05-25
SKU-07673,447.28,741.15,Grocery,2024-10-23
SKU-07674,287.52,203.92,Home & Kitchen,2024-04-07
SKU-07675,282.93,613.22,Beauty,2024-03-04
SKU-07676,310.04,611.53,Electronics,2024-02-09
SKU-07677,387.19,714.21,Electronics,2024-12-25
SKU-07678,484.11,176.86,Apparel,2023-07-23
SKU-07679,83.1,663.85,Apparel,2022-10-31
SKU-07680,74.05,352.68,Apparel,2022-09-04
SKU-07681,471.9,556.3,Electronics,2023-02-19
SKU-07682,288.44,795.99,Electronics,2023-10-07
SKU-07683,326.71,735.08,Home & Kitchen,2023-06-11
SKU-07684,267.09,207.01,Beauty,2025-06-14
SKU-07685,92.15,632.07,Apparel,2022-11-09
SKU-07686,395.64,972.2,Electronics,2024-02-29
SKU-07687,386.25,241.09,Grocery,2024-11-22
SKU-07688,190.27,867.62,Electronics,2023-06-06
SKU-07689,187.81,732.29,Electronics,2022-11-03
SKU-07690,427.03,796.6,Apparel,2024-03-01
SKU-07691,82.56,353.76,Grocery,2024-10-31
SKU-07692,446.5,359.1,Grocery,2023-12-16
SKU-07693,165.5,915.42,Home & Kitchen,2025-02-22
SKU-07694,316.84,423.85,Apparel,2023-05-15
SKU-07695,471.2,156.71,Apparel,2022-07-19
SKU-07696,355.16,640.54,Electronics,2024-11-15
SKU-07697,236.49,212.34,Beauty,2023-07-21
SKU-07698,360.29,816.94,Home & Kitchen,2024-06-14
SKU-07699,204.79,677.57,Electronics,2023-12-26
SKU-07700,174.77,887.25,Home & Kitchen,2022-11-09
SKU-07701,498.51,806.35,Apparel,2024-09-03
SKU-07702,387.86,200.9,Beauty,2025-06-30
SKU-07703,340.12,442.96,Grocery,2024-09-12
SKU-07704,209.88,797.1,Electronics,2023-04-08
SKU-07705,72.12,475.61,Grocery,2025-06-16
SKU-07706,63.98,975.13,Apparel,2024-08-04
SKU-07707,299.38,762.17,Electronics,2024-01-12
SKU-07708,392.91,113.95,Home & Kitchen,2025-04-17
SKU-07709,291.82,891.99,Home & Kitchen,2022-07-18
SKU-07710,428.35,190.72,Electronics,2023-01-24
SKU-07711,65.04,226.47,Home & Kitchen,2024-02-27
SKU-07712,215.04,761.04,Home & Kitchen,2023-06-08
SKU-07713,156.68,878.47,Electronics,2025-04-02
SKU-07714,251.27,582.71,Apparel,2022-08-24
SKU-07715,82.57,360.14,Home & Kitchen,2024-11-01
SKU-07716,479.36,416.18,Electronics,2023-10-23
SKU-07717,150.46,408.6,Grocery,2023-10-21
SKU-07718,465.04,394.01,Electronics,2024-07-20
SKU-07719,241.65,318.62,Electronics,2024-11-13
SKU-07720,493.49,647.98,Electronics,2025-02-16
SKU-07721,299.33,910.36,Home & Kitchen,2022-12-08
SKU-07722,468.87,376.37,Home & Kitchen,2023-03-22
SKU-07723,52.41,268.02,Apparel,2025-03-10
SKU-07724,386.71,854.72,Electronics,2024-03-23
SKU-07725,456.37,767.6,Grocery,2024-11-25
SKU-07726,112.87,937.75,Electronics,2023-08-14
SKU-07727,93.26,248.97,Electronics,2024-08-19
SKU-07728,241.06,229.83,Electronics,2024-01-25
SKU-07729,470.16,587.29,Electronics,2023-07-15
SKU-07730,294.07,652.99,Apparel,2024-07-26
SKU-07731,287.36,532.16,Electronics,2025-05-31
SKU-07732,113.51,639.07,Electronics,2024-06-09
SKU-07733,50.36,262.34,Grocery,2024-02-07
SKU-07734,414.56,531.65,Electronics,2023-01-31
SKU-07735,89.41,692.28,Grocery,2022-10-15
SKU-07736,335.23,489.44,Home & Kitchen,2022-10-11
SKU-07737,461.58,711.5,Apparel,2023-09-16
SKU-07738,143.89,506.07,Home & Kitchen,2023-09-10
SKU-07739,349.37,400.24,Apparel,2023-05-19
SKU-07740,85.41,373.24,Electronics,2024-06-18
SKU-07741,321.69,469.81,Beauty,2022-10-22
SKU-07742,123.77,120.78,Home & Kitchen,2023-06-22
SKU-07743,381.18,701.67,Grocery,2023-12-13
SKU-07744,185.55,860.6,Grocery,2025-06-29
SKU-07745,258.53,419.16,Electronics,2024-02-15
SKU-07746,319.74,141.43,Electronics,2022-11-29
SKU-07747,127.07,988.1,Electronics,2022-08-30
SKU-07748,383.74,337.33,Grocery,2023-07-20
SKU-07749,186.19,213.96,Grocery,2022-11-06
SKU-07750,348.07,432.78,Home & Kitchen,2023-05-04
SKU-07751,121.23,764.7,Electronics,2024-05-09
SKU-07752,359.65,364.52,Electronics,2023-06-14
SKU-07753,107.68,617.23,Grocery,2024-04-24
SKU-07754,241.41,474.0,Beauty,2023-10-10
SKU-07755,161.24,205.99,Electronics,2022-11-13
SKU-07756,386.77,397.26,Electronics,2024-12-07
SKU-07757,167.92,752.38,Apparel,2024-07-30
SKU-07758,446.77,650.8,Electronics,2023-10-02
SKU-07759,451.32,207.8,Grocery,2023-06-21
SKU-07760,138.4,246.99,Apparel,2023-05-23
SKU-07761,326.23,676.66,Home & Kitchen,2023-05-08
SKU-07762,89.47,832.07,Apparel,2023-07-18
SKU-07763,226.19,414.53,Apparel,2023-12-12
SKU-07764,370.99,635.78,Electronics,2023-01-27
SKU-07765,346.74,253.58,Grocery,2025-04-01
SKU-07766,331.12,380.24,Home & Kitchen,2022-11-15
SKU-07767,177.14,118.24,Apparel,2024-02-17
SKU-07768,220.11,791.45,Apparel,2022-10-04
SKU-07769,96.33,460.91,Electronics,2023-11-29
SKU-07770,373.56,834.51,Electronics,2023-12-08
SKU-07771,276.75,737.54,Home & Kitchen,2025-03-29
SKU-07772,368.94,845.87,Home & Kitchen,2022-09-16
SKU-07773,162.02,357.09,Apparel,2023-10-28
SKU-07774,196.0,266.6,Grocery,2025-01-04
SKU-07775,200.4,974.72,Home & Kitchen,2022-10-20
SKU-07776,61.58,745.6,Apparel,2024-04-18
SKU-07777,203.47,850.64,Electronics,2025-03-08
SKU-07778,411.49,111.82,Grocery,2024-06-13
SKU-07779,453.78,419.02,Home & Kitchen,2024-08-21
SKU-07780,283.2,768.54,Electronics,2024-09-02
SKU-07781,254.98,170.18,Home & Kitchen,2023-11-05
SKU-07782,63.87,610.61,Apparel,2024-07-05
SKU-07783,445.64,486.17,Grocery,2023-09-05
SKU-07784,55.85,115.85,Beauty,2025-05-01
SKU-07785,475.14,312.38,Home & Kitchen,2025-06-08
SKU-07786,270.15,356.31,Grocery,2023-07-08
SKU-07787,203.87,200.67,Electronics,2023-05-27
SKU-07788,465.9,668.38,Home & Kitchen,2023-03-08
SKU-07789,60.98,318.16,Grocery,2025-02-26
SKU-07790,311.64,349.86,Apparel,2025-06-26
SKU-07791,297.02,908.41,Home & Kitchen,2024-07-28
SKU-07792,148.69,520.41,Grocery,2024-06-09
SKU-07793,243.0,452.92,Electronics,2023-03-15
SKU-07794,343.52,751.48,Electronics,2024-02-23
SKU-07795,377.21,918.65,Home & Kitchen,2025-07-03
SKU-07796,50.32,122.53,Grocery,2024-02-28
SKU-07797,471.58,503.41,Grocery,2023-10-13
SKU-07798,124.04,649.7,Home & Kitchen,2022-12-17
SKU-07799,155.11,386.71,Grocery,2022-08-15
SKU-07800,168.56,795.17,Grocery,2024-05-08
SKU-07801,67.02,974.33,Electronics,2023-12-27
SKU-07802,105.37,949.08,Grocery,2024-11-14
SKU-07803,493.86,339.38,Electronics,2024-05-10
SKU-07804,191.85,303.7,Electronics,2025-07-05
SKU-07805,101.89,961.74,Apparel,2022-12-16
SKU-07806,98.15,512.77,Apparel,2024-01-27
SKU-07807,373.76,287.47,Apparel,2023-02-21
SKU-07808,434.56,736.3,Electronics,2024-05-18
SKU-07809,165.63,355.98,Electronics,2024-04-15
SKU-07810,59.41,340.52,Electronics,2024-03-20
SKU-07811,150.39,891.32,Apparel,2024-07-03
SKU-07812,75.43,246.23,Grocery,2023-02-16
SKU-07813,96.53,157.95,Grocery,2024-04-30
SKU-07814,244.18,342.27,Grocery,2025-04-19
SKU-07815,153.46,646.25,Apparel,2022-10-03
SKU-07816,282.18,210.78,Grocery,2023-10-08
SKU-07817,164.07,524.44,Electronics,2024-12-04
SKU-07818,473.24,664.6,Electronics,2024-08-08
SKU-07819,457.67,863.86,Home & Kitchen,2024-04-01
SKU-07820,305.06,306.88,Home & Kitchen,2023-11-29
SKU-07821,209.49,835.61,Grocery,2024-04-10
SKU-07822,221.52,311.42,Home & Kitchen,2025-02-10
SKU-07823,235.33,709.09,Electronics,2022-09-01
SKU-07824,377.41,487.61,Grocery,2022-08-26
SKU-07825,253.24,203.21,Home & Kitchen,2024-05-26
SKU-07826,435.53,742.84,Grocery,2023-10-01
SKU-07827,474.84,295.99,Grocery,2024-08-21
SKU-07828,201.18,258.96,Electronics,2023-05-03
SKU-07829,302.31,422.49,Electronics,2022-12-01
SKU-07830,92.78,687.96,Electronics,2023-09-14
SKU-07831,140.21,310.6,Electronics,2022-12-11
SKU-07832,236.06,265.3,Electronics,2025-02-24
SKU-07833,142.79,108.96,Apparel,2024-01-23
SKU-07834,444.45,524.48,Beauty,2024-12-01
SKU-07835,121.23,485.78,Grocery,2022-12-06
SKU-07836,255.05,310.48,Grocery,2024-12-29
SKU-07837,322.56,148.29,Electronics,2025-06-21
SKU-07838,361.34,486.33,Apparel,2023-05-20
SKU-07839,222.38,809.38,Home & Kitchen,2023-04-27
SKU-07840,441.09,743.75,Electronics,2023-05-26
SKU-07841,305.74,874.72,Grocery,2024-05-07
SKU-07842,247.78,108.62,Beauty,2024-12-22
SKU-07843,80.26,969.78,Apparel,2024-04-20
SKU-07844,259.11,407.27,Grocery,2023-10-17
SKU-07845,419.33,991.36,Electronics,2024-09-13
SKU-07846,326.54,327.36,Home & Kitchen,2022-09-30
SKU-07847,424.47,524.38,Electronics,2022-08-05
SKU-07848,272.31,418.53,Electronics,2022-10-15
SKU-07849,103.31,420.18,Grocery,2024-07-16
SKU-07850,56.14,858.05,Grocery,2022-09-16
SKU-07851,186.45,771.78,Home & Kitchen,2025-03-12
SKU-07852,364.1,992.94,Apparel,2023-12-23
SKU-07853,405.62,652.16,Home & Kitchen,2024-07-26
SKU-07854,183.09,516.93,Grocery,2024-03-31
SKU-07855,273.04,181.07,Beauty,2024-09-07
SKU-07856,239.5,996.91,Grocery,2023-05-16
SKU-07857,234.74,596.38,Grocery,2024-07-22
SKU-07858,154.11,730.43,Home & Kitchen,2024-12-03
SKU-07859,111.37,466.07,Home & Kitchen,2023-12-10
SKU-07860,138.51,592.94,Electronics,2024-07-08
SKU-07861,74.9,948.32,Electronics,2023-06-02
SKU-07862,139.16,249.78,Grocery,2024-01-24
SKU-07863,54.14,363.14,Grocery,2022-11-09
SKU-07864,332.27,236.85,Home & Kitchen,2022-08-05
SKU-07865,192.37,812.99,Apparel,2023-07-29
SKU-07866,487.92,155.84,Electronics,2022-07-16
SKU-07867,137.17,173.47,Apparel,2022-09-16
SKU-07868,205.62,368.64,Apparel,2023-04-22
SKU-07869,211.03,562.77,Apparel,2024-05-16
SKU-07870,53.8,465.65,Beauty,2024-05-27
SKU-07871,427.64,140.33,Electronics,2022-09-21
