customer_id,churn_flag,ltv,acquisition_source,signup_date,region,segment,cluster,segment_tag
CUST-009446,0,3253.0,Google Ads,2022-10-05,East,Medium-Value,1,"Low LTV, no churn"
CUST-009447,0,3967.73,Organic,2022-09-05,South,High-Value,3,"Low LTV, no churn"
CUST-009448,0,7192.17,Facebook,2023-03-28,North,Low-Value,0,"High LTV, low churn"
CUST-009449,0,3090.69,Google Ads,2024-01-22,East,Low-Value,3,"Low LTV, no churn"
CUST-009450,0,1363.49,Referral,2022-09-10,South,Medium-Value,1,"Low LTV, no churn"
CUST-009451,0,1888.46,Facebook,2024-08-02,South,Low-Value,3,"Low LTV, no churn"
CUST-009452,0,9689.11,Google Ads,2025-06-17,South,High-Value,2,"High LTV, low churn"
CUST-009453,0,2028.14,Facebook,2025-05-24,West,High-Value,3,"Low LTV, no churn"
CUST-009454,0,3346.33,Google Ads,2025-01-02,West,High-Value,3,"Low LTV, no churn"
CUST-009455,1,3691.8,Facebook,2022-11-16,East,Low-Value,3,"Low LTV, high churn risk"
CUST-009456,0,3811.86,Referral,2023-08-26,East,Medium-Value,1,"Low LTV, no churn"
CUST-009457,0,3154.23,Google Ads,2025-04-19,South,Low-Value,3,"Low LTV, no churn"
CUST-009458,0,6809.21,Referral,2023-07-17,West,High-Value,2,"Low LTV, no churn"
CUST-009459,0,2643.46,Organic,2024-02-19,East,Medium-Value,1,"Low LTV, no churn"
CUST-009460,0,9575.36,Facebook,2024-09-29,West,Medium-Value,2,"High LTV, low churn"
CUST-009461,0,3683.75,Facebook,2022-11-16,North,High-Value,3,"Low LTV, no churn"
CUST-009462,0,1199.42,Referral,2022-09-04,South,Low-Value,3,"Low LTV, no churn"
CUST-009463,0,9921.27,Facebook,2022-10-12,South,Low-Value,0,"High LTV, low churn"
CUST-009464,0,2359.05,Facebook,2023-07-28,East,Low-Value,3,"Low LTV, no churn"
CUST-009465,0,6794.96,Referral,2022-07-27,North,Low-Value,0,"Low LTV, no churn"
CUST-009466,0,2058.3,Google Ads,2023-07-02,South,Low-Value,3,"Low LTV, no churn"
CUST-009467,0,5458.7,Referral,2023-09-21,North,Medium-Value,2,"Low LTV, no churn"
CUST-009468,1,462.26,Facebook,2023-06-12,South,Medium-Value,1,"Low LTV, high churn risk"
CUST-009469,1,6574.89,Google Ads,2023-08-31,West,Medium-Value,2,"Low LTV, high churn risk"
CUST-009470,0,866.9,Referral,2024-11-28,East,High-Value,3,"Low LTV, no churn"
CUST-009471,0,9403.23,Referral,2024-12-31,North,Medium-Value,2,"High LTV, low churn"
CUST-009472,1,3004.55,Google Ads,2022-10-09,North,Medium-Value,1,"Low LTV, high churn risk"
CUST-009473,0,2222.96,Referral,2024-09-20,West,High-Value,3,"Low LTV, no churn"
CUST-009474,0,9082.91,Google Ads,2023-05-03,East,Medium-Value,2,"High LTV, low churn"
CUST-009475,1,7286.26,Referral,2023-07-13,East,High-Value,2,"High LTV, high churn risk"
CUST-009476,0,2978.87,Referral,2024-03-02,South,High-Value,3,"Low LTV, no churn"
CUST-009477,0,5128.67,Facebook,2023-10-26,East,High-Value,2,"Low LTV, no churn"
CUST-009478,1,2242.85,Google Ads,2023-06-18,South,Low-Value,3,"Low LTV, high churn risk"
CUST-009479,0,9586.64,Google Ads,2024-10-04,South,Low-Value,0,"High LTV, low churn"
CUST-009480,0,3906.11,Organic,2023-03-16,East,Medium-Value,1,"Low LTV, no churn"
CUST-009481,0,2087.87,Google Ads,2023-09-18,West,High-Value,3,"Low LTV, no churn"
CUST-009482,1,9972.65,Referral,2024-03-21,North,Medium-Value,2,"High LTV, high churn risk"
CUST-009483,0,9023.04,Facebook,2024-06-07,East,Medium-Value,2,"High LTV, low churn"
CUST-009484,1,4317.02,Facebook,2024-03-23,East,Medium-Value,1,"Low LTV, high churn risk"
CUST-009485,0,2297.41,Facebook,2023-08-07,North,Low-Value,3,"Low LTV, no churn"
CUST-009486,0,2610.31,Google Ads,2024-06-02,West,Medium-Value,1,"Low LTV, no churn"
CUST-009487,1,6370.76,Facebook,2023-08-21,East,High-Value,2,"Low LTV, high churn risk"
CUST-009488,0,5299.15,Referral,2023-12-08,North,Low-Value,0,"Low LTV, no churn"
CUST-009489,0,2904.45,Referral,2023-05-21,South,Medium-Value,1,"Low LTV, no churn"
CUST-009490,0,4470.57,Google Ads,2024-01-12,North,Medium-Value,1,"Low LTV, no churn"
CUST-009491,0,4853.44,Google Ads,2022-08-18,South,High-Value,3,"Low LTV, no churn"
CUST-009492,0,6636.6,Google Ads,2023-11-19,South,High-Value,2,"Low LTV, no churn"
CUST-009493,0,4452.63,Google Ads,2024-09-29,West,Medium-Value,1,"Low LTV, no churn"
CUST-009494,0,9122.57,Referral,2025-04-03,East,High-Value,2,"High LTV, low churn"
CUST-009495,0,3621.59,Referral,2024-04-10,North,High-Value,3,"Low LTV, no churn"
CUST-009496,0,6570.86,Facebook,2025-04-25,South,Low-Value,0,"Low LTV, no churn"
CUST-009497,1,7666.13,Referral,2023-02-05,South,Low-Value,0,"High LTV, high churn risk"
CUST-009498,0,306.02,Google Ads,2024-04-22,East,Low-Value,3,"Low LTV, no churn"
CUST-009499,0,8086.61,Google Ads,2024-09-16,South,Low-Value,0,"High LTV, low churn"
CUST-009500,0,2733.97,Referral,2025-02-28,East,High-Value,3,"Low LTV, no churn"
CUST-009501,1,9815.78,Facebook,2025-07-03,North,High-Value,2,"High LTV, high churn risk"
CUST-009502,0,5721.16,Facebook,2022-09-11,North,High-Value,2,"Low LTV, no churn"
CUST-009503,0,7236.25,Google Ads,2024-12-17,South,Low-Value,0,"High LTV, low churn"
CUST-009504,0,1785.51,Google Ads,2023-07-25,North,Medium-Value,1,"Low LTV, no churn"
CUST-009505,0,8186.01,Google Ads,2023-10-17,East,Medium-Value,2,"High LTV, low churn"
CUST-009506,0,5241.06,Referral,2022-11-01,East,Medium-Value,1,"Low LTV, no churn"
CUST-009507,0,7728.36,Google Ads,2025-05-09,West,Low-Value,0,"High LTV, low churn"
CUST-009508,1,9837.41,Referral,2024-05-19,South,High-Value,2,"High LTV, high churn risk"
CUST-009509,0,9193.18,Facebook,2024-01-26,East,High-Value,2,"High LTV, low churn"
CUST-009510,0,3079.34,Referral,2024-07-07,South,Low-Value,3,"Low LTV, no churn"
CUST-009511,0,1721.56,Facebook,2025-01-20,West,Medium-Value,1,"Low LTV, no churn"
CUST-009512,0,1778.28,Google Ads,2023-05-28,East,Low-Value,3,"Low LTV, no churn"
CUST-009513,0,7694.51,Referral,2023-09-19,South,Medium-Value,2,"High LTV, low churn"
CUST-009514,0,8127.98,Referral,2023-12-04,North,High-Value,2,"High LTV, low churn"
CUST-009515,0,2141.24,Referral,2022-09-20,South,Low-Value,3,"Low LTV, no churn"
CUST-009516,0,7172.69,Google Ads,2023-06-27,West,High-Value,2,"High LTV, low churn"
CUST-009517,0,9904.02,Google Ads,2024-11-14,South,High-Value,2,"High LTV, low churn"
CUST-009518,0,4684.23,Facebook,2023-02-27,South,High-Value,3,"Low LTV, no churn"
CUST-009519,0,2889.72,Facebook,2023-04-05,East,Low-Value,3,"Low LTV, no churn"
CUST-009520,0,333.99,Google Ads,2025-03-10,East,High-Value,3,"Low LTV, no churn"
CUST-009521,0,784.8,Facebook,2023-07-30,East,High-Value,3,"Low LTV, no churn"
CUST-009522,1,7414.86,Facebook,2024-08-02,West,High-Value,2,"High LTV, high churn risk"
CUST-009523,0,4371.26,Facebook,2023-11-01,North,High-Value,3,"Low LTV, no churn"
CUST-009524,0,1753.52,Organic,2023-07-08,East,Medium-Value,1,"Low LTV, no churn"
CUST-009525,1,4690.88,Facebook,2023-02-16,North,Medium-Value,1,"Low LTV, high churn risk"
CUST-009526,0,9125.7,Referral,2022-12-06,West,Low-Value,0,"High LTV, low churn"
CUST-009527,0,3122.43,Facebook,2025-06-23,East,Low-Value,3,"Low LTV, no churn"
CUST-009528,0,3125.93,Google Ads,2022-09-09,South,Low-Value,3,"Low LTV, no churn"
CUST-009529,0,2311.79,Organic,2023-10-14,East,Low-Value,3,"Low LTV, no churn"
CUST-009530,0,7933.69,Google Ads,2025-02-03,North,High-Value,2,"High LTV, low churn"
CUST-009531,0,1717.03,Facebook,2024-06-27,East,Low-Value,3,"Low LTV, no churn"
CUST-009532,1,8098.22,Referral,2022-12-10,West,Low-Value,0,"High LTV, high churn risk"
CUST-009533,0,7390.14,Google Ads,2024-01-31,East,Medium-Value,2,"High LTV, low churn"
CUST-009534,0,198.64,Facebook,2024-07-23,North,Low-Value,3,"Low LTV, no churn"
CUST-009535,0,8318.5,Referral,2022-10-11,West,Low-Value,0,"High LTV, low churn"
CUST-009536,0,9731.96,Google Ads,2023-05-22,North,Medium-Value,2,"High LTV, low churn"
CUST-009537,0,9315.52,Facebook,2023-03-12,North,High-Value,2,"High LTV, low churn"
CUST-009538,0,2753.99,Google Ads,2022-09-04,North,High-Value,3,"Low LTV, no churn"
CUST-009539,0,8292.69,Facebook,2022-07-16,North,Low-Value,0,"High LTV, low churn"
CUST-009540,0,8244.88,Google Ads,2022-11-24,South,Low-Value,0,"High LTV, low churn"
CUST-009541,0,9672.33,Google Ads,2025-05-12,East,Low-Value,0,"High LTV, low churn"
CUST-009542,1,9812.22,Google Ads,2024-06-02,South,High-Value,2,"High LTV, high churn risk"
CUST-009543,0,4507.34,Referral,2023-11-04,North,High-Value,3,"Low LTV, no churn"
CUST-009544,0,217.81,Google Ads,2024-03-25,South,Medium-Value,1,"Low LTV, no churn"
CUST-009545,0,2576.04,Google Ads,2022-09-12,South,High-Value,3,"Low LTV, no churn"
CUST-009546,1,5732.14,Google Ads,2025-04-25,North,High-Value,2,"Low LTV, high churn risk"
CUST-009547,1,264.98,Facebook,2024-06-03,East,Low-Value,3,"Low LTV, high churn risk"
CUST-009548,0,8438.71,Referral,2025-02-13,North,High-Value,2,"High LTV, low churn"
CUST-009549,0,8995.07,Google Ads,2023-09-27,North,High-Value,2,"High LTV, low churn"
CUST-009550,0,5842.85,Organic,2022-11-27,West,Medium-Value,2,"Low LTV, no churn"
CUST-009551,0,4196.73,Facebook,2023-07-25,West,Low-Value,3,"Low LTV, no churn"
CUST-009552,0,4874.07,Google Ads,2023-07-18,North,Medium-Value,1,"Low LTV, no churn"
CUST-009553,0,6795.37,Google Ads,2023-02-25,South,High-Value,2,"Low LTV, no churn"
CUST-009554,0,5766.08,Google Ads,2023-09-26,North,High-Value,2,"Low LTV, no churn"
CUST-009555,0,3770.25,Google Ads,2025-01-02,East,High-Value,3,"Low LTV, no churn"
CUST-009556,0,5253.87,Facebook,2025-03-12,North,Low-Value,0,"Low LTV, no churn"
CUST-009557,0,8504.57,Facebook,2025-03-01,South,Medium-Value,2,"High LTV, low churn"
CUST-009558,0,7954.97,Google Ads,2022-10-02,South,High-Value,2,"High LTV, low churn"
CUST-009559,0,4435.73,Facebook,2024-12-04,West,Low-Value,3,"Low LTV, no churn"
CUST-009560,0,9328.14,Google Ads,2025-03-22,East,Low-Value,0,"High LTV, low churn"
CUST-009561,0,8732.13,Referral,2022-11-23,West,Medium-Value,2,"High LTV, low churn"
CUST-009562,0,2684.91,Referral,2022-10-13,North,High-Value,3,"Low LTV, no churn"
CUST-009563,0,6311.1,Facebook,2024-05-02,West,High-Value,2,"Low LTV, no churn"
CUST-009564,0,7017.61,Organic,2022-07-16,West,High-Value,2,"High LTV, low churn"
CUST-009565,0,8316.64,Google Ads,2023-02-16,North,Medium-Value,2,"High LTV, low churn"
CUST-009566,1,1964.27,Google Ads,2025-06-30,North,High-Value,3,"Low LTV, high churn risk"
CUST-009567,1,704.59,Facebook,2024-03-14,South,Low-Value,3,"Low LTV, high churn risk"
CUST-009568,0,4267.88,Facebook,2023-06-29,East,Low-Value,3,"Low LTV, no churn"
CUST-009569,0,5822.14,Facebook,2023-08-21,South,Low-Value,0,"Low LTV, no churn"
CUST-009570,0,9449.85,Facebook,2024-04-01,East,Low-Value,0,"High LTV, low churn"
CUST-009571,0,2522.52,Facebook,2024-12-03,West,Low-Value,3,"Low LTV, no churn"
CUST-009572,0,4128.72,Referral,2024-09-11,West,Low-Value,3,"Low LTV, no churn"
CUST-009573,0,8623.69,Organic,2024-10-21,North,Medium-Value,2,"High LTV, low churn"
CUST-009574,0,8487.15,Google Ads,2025-04-13,North,High-Value,2,"High LTV, low churn"
CUST-009575,1,6357.39,Organic,2022-10-25,East,Medium-Value,2,"Low LTV, high churn risk"
CUST-009576,0,1515.33,Google Ads,2023-12-03,North,High-Value,3,"Low LTV, no churn"
CUST-009577,0,4124.81,Referral,2024-01-26,East,High-Value,3,"Low LTV, no churn"
CUST-009578,0,5481.04,Organic,2023-05-23,North,Low-Value,0,"Low LTV, no churn"
CUST-009579,0,5619.8,Organic,2024-09-14,North,High-Value,2,"Low LTV, no churn"
CUST-009580,0,3377.03,Referral,2025-05-19,East,Low-Value,3,"Low LTV, no churn"
CUST-009581,0,8661.92,Google Ads,2023-12-19,East,Low-Value,0,"High LTV, low churn"
CUST-009582,0,9800.91,Google Ads,2024-08-22,South,Low-Value,0,"High LTV, low churn"
CUST-009583,0,5537.41,Organic,2022-11-06,East,Medium-Value,2,"Low LTV, no churn"
CUST-009584,0,6336.57,Organic,2025-01-15,West,Medium-Value,2,"Low LTV, no churn"
CUST-009585,0,3578.9,Referral,2025-06-10,South,High-Value,3,"Low LTV, no churn"
CUST-009586,0,8812.44,Facebook,2022-11-03,West,Medium-Value,2,"High LTV, low churn"
CUST-009587,1,9706.49,Referral,2023-03-07,West,Medium-Value,2,"High LTV, high churn risk"
CUST-009588,0,7484.55,Google Ads,2022-07-17,South,Low-Value,0,"High LTV, low churn"
CUST-009589,0,5224.31,Google Ads,2024-09-11,West,Medium-Value,1,"Low LTV, no churn"
CUST-009590,0,1053.28,Facebook,2024-11-28,South,Low-Value,3,"Low LTV, no churn"
CUST-009591,0,7898.83,Referral,2025-03-10,East,Medium-Value,2,"High LTV, low churn"
CUST-009592,1,3963.95,Facebook,2024-10-29,West,Medium-Value,1,"Low LTV, high churn risk"
CUST-009593,1,4858.33,Referral,2024-07-14,South,Low-Value,0,"Low LTV, high churn risk"
CUST-009594,0,697.7,Referral,2025-05-15,North,Low-Value,3,"Low LTV, no churn"
CUST-009595,0,8752.12,Google Ads,2023-02-24,South,Low-Value,0,"High LTV, low churn"
CUST-009596,0,5817.05,Google Ads,2023-09-07,South,Low-Value,0,"Low LTV, no churn"
CUST-009597,0,5629.82,Google Ads,2024-10-09,West,High-Value,2,"Low LTV, no churn"
CUST-009598,0,613.98,Organic,2024-05-23,North,High-Value,3,"Low LTV, no churn"
CUST-009599,1,4641.93,Facebook,2025-05-25,North,Low-Value,0,"Low LTV, high churn risk"
CUST-009600,0,7727.47,Google Ads,2024-05-30,East,Low-Value,0,"High LTV, low churn"
CUST-009601,0,971.22,Facebook,2022-09-09,South,Medium-Value,1,"Low LTV, no churn"
CUST-009602,1,4544.46,Facebook,2024-01-12,North,Medium-Value,1,"Low LTV, high churn risk"
CUST-009603,0,3638.28,Google Ads,2023-08-05,West,High-Value,3,"Low LTV, no churn"
CUST-009604,0,1085.54,Facebook,2024-04-02,East,Low-Value,3,"Low LTV, no churn"
CUST-009605,0,4550.99,Referral,2025-02-12,East,Low-Value,3,"Low LTV, no churn"
CUST-009606,0,1677.31,Google Ads,2023-01-19,North,Medium-Value,1,"Low LTV, no churn"
CUST-009607,0,633.55,Referral,2024-10-21,South,Low-Value,3,"Low LTV, no churn"
CUST-009608,0,3797.19,Facebook,2024-12-21,East,High-Value,3,"Low LTV, no churn"
CUST-009609,0,881.92,Google Ads,2022-12-24,East,High-Value,3,"Low LTV, no churn"
CUST-009610,1,2381.16,Google Ads,2025-04-09,East,High-Value,3,"Low LTV, high churn risk"
CUST-009611,0,5507.76,Google Ads,2022-11-21,West,High-Value,2,"Low LTV, no churn"
CUST-009612,0,1129.49,Referral,2024-10-03,North,High-Value,3,"Low LTV, no churn"
CUST-009613,0,8073.57,Referral,2022-09-30,West,Low-Value,0,"High LTV, low churn"
CUST-009614,0,8424.7,Facebook,2022-11-20,East,High-Value,2,"High LTV, low churn"
CUST-009615,0,3351.51,Google Ads,2024-01-17,South,High-Value,3,"Low LTV, no churn"
CUST-009616,0,7867.93,Facebook,2025-02-19,West,Low-Value,0,"High LTV, low churn"
CUST-009617,0,7958.95,Facebook,2024-12-17,West,Low-Value,0,"High LTV, low churn"
CUST-009618,0,1201.98,Facebook,2024-01-04,South,High-Value,3,"Low LTV, no churn"
CUST-009619,0,2012.9,Organic,2022-09-28,West,High-Value,3,"Low LTV, no churn"
CUST-009620,0,8807.78,Organic,2023-11-27,North,High-Value,2,"High LTV, low churn"
CUST-009621,0,5900.49,Google Ads,2024-01-29,West,Medium-Value,2,"Low LTV, no churn"
CUST-009622,0,5221.06,Google Ads,2023-08-16,South,Low-Value,0,"Low LTV, no churn"
CUST-009623,1,1165.99,Google Ads,2022-10-03,West,High-Value,3,"Low LTV, high churn risk"
CUST-009624,0,8719.75,Facebook,2024-04-01,South,Low-Value,0,"High LTV, low churn"
CUST-009625,0,5182.64,Google Ads,2022-12-19,East,Low-Value,0,"Low LTV, no churn"
CUST-009626,0,8502.25,Facebook,2023-08-13,North,Medium-Value,2,"High LTV, low churn"
CUST-009627,0,6999.83,Facebook,2024-04-05,West,Low-Value,0,"Low LTV, no churn"
CUST-009628,0,6598.88,Facebook,2022-08-18,West,Low-Value,0,"Low LTV, no churn"
CUST-009629,0,5225.2,Referral,2023-08-26,West,Low-Value,0,"Low LTV, no churn"
CUST-009630,0,9535.44,Facebook,2024-04-04,East,Low-Value,0,"High LTV, low churn"
CUST-009631,1,9529.71,Referral,2025-04-05,South,Low-Value,0,"High LTV, high churn risk"
CUST-009632,0,6789.11,Google Ads,2022-08-09,East,Medium-Value,2,"Low LTV, no churn"
CUST-009633,1,199.15,Referral,2022-12-29,North,High-Value,3,"Low LTV, high churn risk"
CUST-009634,0,6084.89,Google Ads,2022-08-22,South,Medium-Value,2,"Low LTV, no churn"
CUST-009635,0,7052.69,Organic,2023-02-15,East,Medium-Value,2,"High LTV, low churn"
CUST-009636,0,4646.45,Google Ads,2025-02-27,East,Low-Value,0,"Low LTV, no churn"
CUST-009637,0,5458.36,Google Ads,2023-08-05,East,Medium-Value,2,"Low LTV, no churn"
CUST-009638,0,9529.8,Organic,2025-02-23,West,Low-Value,0,"High LTV, low churn"
CUST-009639,0,5185.05,Referral,2025-01-21,South,High-Value,2,"Low LTV, no churn"
CUST-009640,1,7741.87,Facebook,2023-01-25,North,Medium-Value,2,"High LTV, high churn risk"
CUST-009641,0,9736.2,Referral,2022-10-24,East,Low-Value,0,"High LTV, low churn"
CUST-009642,0,1692.01,Referral,2024-06-04,North,Medium-Value,1,"Low LTV, no churn"
CUST-009643,0,9849.18,Facebook,2024-04-09,North,High-Value,2,"High LTV, low churn"
CUST-009644,0,6830.35,Google Ads,2024-10-11,East,High-Value,2,"Low LTV, no churn"
CUST-009645,0,7708.82,Google Ads,2022-11-15,West,High-Value,2,"High LTV, low churn"
CUST-009646,0,1019.04,Referral,2024-02-11,East,Low-Value,3,"Low LTV, no churn"
CUST-009647,1,4341.78,Referral,2024-01-24,South,Low-Value,3,"Low LTV, high churn risk"
CUST-009648,0,2556.7,Google Ads,2023-11-10,North,Low-Value,3,"Low LTV, no churn"
CUST-009649,1,8002.39,Facebook,2023-07-04,East,High-Value,2,"High LTV, high churn risk"
CUST-009650,1,8498.53,Facebook,2022-11-25,West,High-Value,2,"High LTV, high churn risk"
CUST-009651,0,6291.65,Google Ads,2025-06-02,West,High-Value,2,"Low LTV, no churn"
CUST-009652,1,230.43,Google Ads,2025-05-25,South,High-Value,3,"Low LTV, high churn risk"
CUST-009653,0,549.02,Referral,2024-11-19,East,High-Value,3,"Low LTV, no churn"
CUST-009654,0,8023.69,Facebook,2023-08-06,North,Medium-Value,2,"High LTV, low churn"
CUST-009655,0,2507.02,Google Ads,2023-12-28,North,High-Value,3,"Low LTV, no churn"
CUST-009656,0,4477.23,Organic,2023-06-10,West,Medium-Value,1,"Low LTV, no churn"
CUST-009657,0,3341.02,Google Ads,2024-01-03,South,Low-Value,3,"Low LTV, no churn"
CUST-009658,0,6574.83,Referral,2025-03-04,East,High-Value,2,"Low LTV, no churn"
CUST-009659,0,7357.64,Facebook,2024-06-03,East,High-Value,2,"High LTV, low churn"
CUST-009660,0,364.58,Google Ads,2023-02-16,South,Medium-Value,1,"Low LTV, no churn"
CUST-009661,0,8702.82,Google Ads,2022-10-14,South,Medium-Value,2,"High LTV, low churn"
CUST-009662,0,6090.04,Google Ads,2023-12-16,South,High-Value,2,"Low LTV, no churn"
CUST-009663,0,4168.29,Google Ads,2025-04-13,East,Medium-Value,1,"Low LTV, no churn"
CUST-009664,0,8946.13,Google Ads,2024-12-02,South,High-Value,2,"High LTV, low churn"
CUST-009665,1,6314.89,Referral,2023-04-02,West,High-Value,2,"Low LTV, high churn risk"
CUST-009666,0,8075.05,Google Ads,2024-10-07,North,Low-Value,0,"High LTV, low churn"
CUST-009667,1,9699.75,Facebook,2025-04-26,South,High-Value,2,"High LTV, high churn risk"
CUST-009668,1,2943.34,Google Ads,2023-08-22,West,Low-Value,3,"Low LTV, high churn risk"
CUST-009669,0,1042.9,Facebook,2024-05-15,North,High-Value,3,"Low LTV, no churn"
CUST-009670,1,8763.06,Google Ads,2025-06-01,South,Low-Value,0,"High LTV, high churn risk"
CUST-009671,1,7232.48,Google Ads,2024-12-27,East,Medium-Value,2,"High LTV, high churn risk"
CUST-009672,0,5333.26,Organic,2024-09-28,South,High-Value,2,"Low LTV, no churn"
CUST-009673,0,5446.16,Google Ads,2023-03-09,East,High-Value,2,"Low LTV, no churn"
CUST-009674,0,2002.53,Google Ads,2023-06-21,North,Medium-Value,1,"Low LTV, no churn"
CUST-009675,0,1554.44,Facebook,2022-09-22,East,Medium-Value,1,"Low LTV, no churn"
CUST-009676,0,4955.68,Google Ads,2024-12-26,North,High-Value,3,"Low LTV, no churn"
CUST-009677,0,8786.6,Facebook,2023-03-26,West,High-Value,2,"High LTV, low churn"
CUST-009678,0,6611.51,Google Ads,2024-01-18,South,High-Value,2,"Low LTV, no churn"
CUST-009679,0,6005.85,Facebook,2023-01-04,North,High-Value,2,"Low LTV, no churn"
CUST-009680,0,5746.01,Google Ads,2025-01-07,East,Low-Value,0,"Low LTV, no churn"
CUST-009681,0,3771.59,Organic,2023-05-18,East,Medium-Value,1,"Low LTV, no churn"
CUST-009682,0,4873.81,Google Ads,2024-10-21,South,High-Value,3,"Low LTV, no churn"
CUST-009683,0,8762.14,Referral,2023-01-04,East,Medium-Value,2,"High LTV, low churn"
CUST-009684,0,5704.23,Organic,2022-10-14,East,Medium-Value,2,"Low LTV, no churn"
CUST-009685,0,7217.94,Google Ads,2024-10-19,East,Low-Value,0,"High LTV, low churn"
CUST-009686,0,1055.78,Referral,2024-09-11,East,Low-Value,3,"Low LTV, no churn"
CUST-009687,0,3981.77,Google Ads,2024-06-11,North,Medium-Value,1,"Low LTV, no churn"
CUST-009688,1,2291.35,Organic,2023-09-10,East,Low-Value,3,"Low LTV, high churn risk"
CUST-009689,0,9637.37,Facebook,2024-09-17,South,Low-Value,0,"High LTV, low churn"
CUST-009690,0,4103.68,Referral,2022-08-13,South,Medium-Value,1,"Low LTV, no churn"
CUST-009691,0,7327.63,Facebook,2023-04-01,South,Low-Value,0,"High LTV, low churn"
CUST-009692,1,3205.72,Google Ads,2024-06-15,East,Medium-Value,1,"Low LTV, high churn risk"
CUST-009693,0,4455.68,Referral,2023-12-23,South,Medium-Value,1,"Low LTV, no churn"
CUST-009694,0,5883.21,Google Ads,2023-01-08,South,High-Value,2,"Low LTV, no churn"
CUST-009695,0,3289.25,Facebook,2023-07-28,East,High-Value,3,"Low LTV, no churn"
CUST-009696,0,4912.61,Google Ads,2024-03-21,South,Low-Value,0,"Low LTV, no churn"
CUST-009697,1,9641.8,Google Ads,2023-07-05,South,Medium-Value,2,"High LTV, high churn risk"
CUST-009698,0,9542.38,Facebook,2023-10-26,North,High-Value,2,"High LTV, low churn"
CUST-009699,0,516.83,Google Ads,2025-02-25,South,High-Value,3,"Low LTV, no churn"
CUST-009700,1,859.34,Referral,2022-08-11,South,High-Value,3,"Low LTV, high churn risk"
CUST-009701,0,1315.32,Referral,2023-05-17,West,High-Value,3,"Low LTV, no churn"
CUST-009702,0,5202.72,Google Ads,2024-11-20,East,Medium-Value,1,"Low LTV, no churn"
CUST-009703,0,6548.72,Facebook,2024-12-12,North,Medium-Value,2,"Low LTV, no churn"
CUST-009704,0,1472.27,Facebook,2022-10-14,North,High-Value,3,"Low LTV, no churn"
CUST-009705,0,8128.09,Referral,2024-03-04,East,Low-Value,0,"High LTV, low churn"
CUST-009706,0,2815.2,Referral,2024-05-01,South,Low-Value,3,"Low LTV, no churn"
CUST-009707,0,3305.46,Referral,2025-05-04,North,Medium-Value,1,"Low LTV, no churn"
CUST-009708,0,3077.99,Referral,2024-01-08,East,Low-Value,3,"Low LTV, no churn"
CUST-009709,0,1926.13,Referral,2025-03-15,East,Medium-Value,1,"Low LTV, no churn"
CUST-009710,0,9581.49,Google Ads,2023-05-06,South,Low-Value,0,"High LTV, low churn"
CUST-009711,0,6536.62,Google Ads,2023-10-22,West,Low-Value,0,"Low LTV, no churn"
CUST-009712,0,5174.33,Organic,2023-03-19,South,Low-Value,0,"Low LTV, no churn"
CUST-009713,0,6737.1,Facebook,2022-10-15,East,Medium-Value,2,"Low LTV, no churn"
CUST-009714,1,4429.23,Organic,2023-11-03,South,Low-Value,3,"Low LTV, high churn risk"
CUST-009715,1,6602.37,Referral,2024-03-07,East,Low-Value,0,"Low LTV, high churn risk"
CUST-009716,0,2854.53,Facebook,2025-05-21,North,Low-Value,3,"Low LTV, no churn"
CUST-009717,0,7365.54,Referral,2024-08-27,East,High-Value,2,"High LTV, low churn"
CUST-009718,0,6249.73,Google Ads,2024-07-30,West,Medium-Value,2,"Low LTV, no churn"
CUST-009719,1,2673.81,Google Ads,2024-05-01,East,Low-Value,3,"Low LTV, high churn risk"
CUST-009720,0,5224.28,Referral,2023-03-05,South,Medium-Value,1,"Low LTV, no churn"
CUST-009721,0,9266.68,Facebook,2022-08-11,West,High-Value,2,"High LTV, low churn"
CUST-009722,0,8024.68,Google Ads,2025-05-24,North,Medium-Value,2,"High LTV, low churn"
CUST-009723,0,1527.74,Organic,2025-02-08,East,Low-Value,3,"Low LTV, no churn"
CUST-009724,0,5028.22,Facebook,2022-10-06,South,High-Value,2,"Low LTV, no churn"
CUST-009725,0,3313.61,Referral,2024-07-03,East,Low-Value,3,"Low LTV, no churn"
CUST-009726,0,6795.96,Google Ads,2022-10-15,West,Medium-Value,2,"Low LTV, no churn"
CUST-009727,1,3814.26,Facebook,2022-09-04,North,Low-Value,3,"Low LTV, high churn risk"
CUST-009728,0,2915.27,Google Ads,2023-11-14,East,Medium-Value,1,"Low LTV, no churn"
CUST-009729,0,711.55,Organic,2023-05-15,East,Medium-Value,1,"Low LTV, no churn"
CUST-009730,0,4937.59,Facebook,2024-12-08,South,High-Value,3,"Low LTV, no churn"
CUST-009731,0,4309.87,Google Ads,2022-12-21,East,High-Value,3,"Low LTV, no churn"
CUST-009732,0,4358.67,Google Ads,2023-05-22,East,Medium-Value,1,"Low LTV, no churn"
CUST-009733,0,2048.92,Google Ads,2023-06-29,South,High-Value,3,"Low LTV, no churn"
CUST-009734,0,9283.65,Referral,2023-03-28,East,Medium-Value,2,"High LTV, low churn"
CUST-009735,0,5521.02,Facebook,2024-12-01,South,Medium-Value,2,"Low LTV, no churn"
CUST-009736,0,2061.74,Google Ads,2024-08-24,South,Medium-Value,1,"Low LTV, no churn"
